CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL426658	332503	CHEMBL426658	332503		4693	328.8	3.64	51.45	0	Clc1cccc(c1)c2cnc3ccc(NC4CCOCC4)nn23	14767038	PPB		99.1	%		PPB		99.1	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL426823	324430	CHEMBL426823	324430		4819	382.46	4.01	73.51	0	CCOc1oc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc2n1	14767756	PPB		99.72	%		PPB		99.72	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1621884	1044835	CHEMBL1621884	1044835		1342	318.34	3.2	56.84	0	COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F	14761869	PPB		73.36	%		PPB		73.36	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2178933	1439733	CHEMBL2178933	1439733		4702	353.47	3.52	89.1	0	Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCO)CC3	14765247	PPB		97	%		PPB		97	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2179280	1440083	CHEMBL2179280	1440083		5630	554.09	6.19	104.63	2	CCC(CC)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3	14766934	PPB		98.81	%		PPB		98.81	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2206784	1446422	CHEMBL2206784	1446422		4105	400.85	3.25	94.82	0	Cc1csc(NC(=O)COc2ncnc3c2cnn3c4ccccc4Cl)n1	14767062	PPB		99.18	%		PPB		99.18	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2207659	1447306	CHEMBL2207659	1447306		2411	460.88	3.02	90.48	0	Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2	14765139	PPB		96.42	%		PPB		96.42	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL395340	395349	CHEMBL395340	395349		2179	439.56	4.66	82.96	0	CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC(C)C)sc13	14767251	PPB		99.6	%		PPB		99.6	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2151324	1421990	CHEMBL2151324	1421990		4318	415.4	2.94	113.77	0	CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1	14764243	PPB		94.9	%		PPB		94.9	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2158769	1425309	CHEMBL2158769	1425309		3087	516.47	5.12	76.8	2	OC(=O)[C@H](Cc1ccccc1C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2	14763214	PPB		90.91	%		PPB		90.91	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2158771	1425311	CHEMBL2158771	1425311		3159	516.47	5.12	76.8	2	OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2	14764227	PPB		94.79	%		PPB		94.79	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2158783	1425323	CHEMBL2158783	1425323		3440	523.48	5.69	53.01	2	Cc1c(Cl)ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)c1Cl	14765113	PPB		96.26	%		PPB		96.26	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2164389	1427816	CHEMBL2164389	1427816		4195	455.44	4.04	71.53	0	FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cc1	14765146	PPB		96.42	%		PPB		96.42	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2164745	1428175	CHEMBL2164745	1428175		4213	467.53	.8	110.97	0	COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1	14762944	PPB		85.77	%		PPB		85.77	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL741	38727	CHEMBL741	38727	LAMOTRIGINE	152	256.1	2.01	90.71	0	Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl	14760681	PPB		55.73	%		PPB		55.73	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1473	401141	CHEMBL1473	401141	FLUTICASONE PROPIONATE	1748	500.58	4.43	80.67	1	CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF	14766140	PPB		98.09	%		PPB		98.09	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1299757	723641	CHEMBL1299757	723641		691	346.22	3.6	90.71	0	Nc1nc(nc(N)c1Cc2ccc(Cl)cc2Cl)c3ccccn3	14766302	PPB		98.61	%		PPB		98.61	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2139925	1411876	CHEMBL2139925	1411876		5929	448.55	4.25	68.1	0	CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4	14767283	PPB		99.65	%		PPB		99.65	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL20210	24969	CHEMBL20210	24969	RUPINTRIVIR	5858	598.67	2.82	156.7	1	CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c2cc(C)on2)C(C)C)Cc3ccc(F)cc3	14762139	PPB		83.04	%		PPB		83.04	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1257491	706491	CHEMBL1257491	706491		5156	439.38	5.76	45.15	1	Oc1ccc2cc(CNCCc3ccc(Br)cc3)c(nc2c1)c4ccsc4	14767861	PPB		99.85	%		PPB		99.85	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1289717	716126	CHEMBL1289717	716126		5646	384.48	3.95	43.06	0	O=C1C=C(C=CN1c2ccc3c(cnn3CCN4CCCC4)c2)c5ccccc5	14762137	PPB		83.04	%		PPB		83.04	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1586565	1010449	CHEMBL1586565	1010449		4027	342.4	.4	64.17	0	CN1CCN2C(C1)C3(Cc4ccccc24)C(=O)N(C)C(=O)N(C)C3=O	14765163	PPB		96.5	%		PPB		96.5	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1435	371631	CHEMBL1435	371631	CEFAZOLIN	1749	454.52	-.64	156.09	1	Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1	14763179	PPB		90.32	%		PPB		90.32	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1221702	688131	CHEMBL1221702	688131		2616	182.25	1.23	47.61	0	C[C@H]1CN=C(N)c2sccc2O1	14760630	PPB		51.15	%		PPB		51.15	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2011112	1332158	CHEMBL2011112	1332158		4071	485.03	3.6	81.67	0	CC(C)N1Cc2c(NC(C)(C)Cc3ccc(Cl)cc3)nc(nc2C1=O)N4CCN(CC4)C(=O)C	14765212	PPB		96.79	%		PPB		96.79	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2011942	1332996	CHEMBL2011942	1332996		5129	519.65	3.31	138.26	1	NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4	14761982	PPB		78.41	%		PPB		78.41	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL661	27648	CHEMBL661	27648	ALPRAZOLAM	742	308.77	3.58	43.07	0	Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12	14761831	PPB		71.05	%		PPB		71.05	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL88712	144761	CHEMBL88712	144761	VELIFLAPON	3720	361.44	5.17	59.42	1	OC(=O)[C@H](C1CCCC1)c2ccc(OCc3ccc4ccccc4n3)cc2	14767860	PPB		99.85	%		PPB		99.85	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL321590	173504	CHEMBL321590	173504		2953	292.19	1.5	70.92	0	ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F	14763927	PPB		91.64	%		PPB		91.64	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1173055	651088	CHEMBL1173055	651088	RUCAPARIB	4507	323.37	2.98	56.92	0	CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34	14761940	PPB		76.81	%		PPB		76.81	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1188966	662916	CHEMBL1188966	662916		5884	616.5	5.55	96.45	2	CN(C)c1nc(NC[C@@H]2CC[C@@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc4ccccc14	14767945	PPB		99.95	%		PPB		99.95	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL296035	64396	CHEMBL296035	64396	BUFURALOL	1362	261.37	3.42	45.4	0	CCc1cccc2cc(oc12)C(O)CNC(C)(C)C	14763960	PPB		91.99	%		PPB		91.99	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
