CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1575409	999293	CHEMBL1575409	999293		1117	345.45	3.11	64.11	0	COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1	14761514	LogD7.4		2.5	-		LogD7.4		2.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1576801	1000685	CHEMBL1576801	1000685		1065	321.42	4.04	37.38	0	Cc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(C)cc3	14764900	LogD7.4		3.43	-		LogD7.4		3.43				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2010834	1331877	CHEMBL2010834	1331877		4979	447.5	3.73	52.65	0	CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1	14762684	LogD7.4		2.8	-		LogD7.4		2.8				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2010847	1331890	CHEMBL2010847	1331890		4962	488.51	2.97	76.38	0	CO[C@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4	14763651	LogD7.4		3	-		LogD7.4		3				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2010853	1331896	CHEMBL2010853	1331896		5024	493.6	3.45	70.58	0	CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C	14760146	LogD7.4		2.2	-		LogD7.4		2.2				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2022881	1338254	CHEMBL2022881	1338254		1055	217.23	1.44	81.26	0	COc1ccc(cc1)c2cc(O)nc(N)n2	14769939	LogD7.4		1.52	-		LogD7.4		1.52				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2030964	1343024	CHEMBL2030964	1343024		4229	492.43	5.09	91.32	1	CNc1cccc(CCCc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)s2)n1	14768242	LogD7.4		.78	-		LogD7.4		.78				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2035029	1344549	CHEMBL2035029	1344549		5553	351.45	5.3	51.8	1	NC1(CCC1)c2ccc(cc2)c3ncc4cnccc4c3c5ccccc5	14760150	LogD7.4		2.2	-		LogD7.4		2.2				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1201117	675068	CHEMBL1201117	675068	METHOCARBAMOL	1503	241.24	.53	91.01	0	COc1ccccc1OCC(O)COC(=O)N	14767610	LogD7.4		.36	-		LogD7.4		.36				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL304087	105181	CHEMBL304087	105181	MERIMEPODIB	4929	452.47	4.01	123.95	0	COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4	14765757	LogD7.4		3.6	-		LogD7.4		3.6				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1089518	621399	CHEMBL1089518	621399		3195	371.4	1.56	136.12	0	CCCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)O)c3)c2n1	14767525	LogD7.4		.14	-		LogD7.4		.14				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1164652	645094	CHEMBL1164652	645094		2026	293.37	3.97	55.63	0	CC(C)n1c(C)ncc1c2ccnc(Nc3ccccc3)n2	14765709	LogD7.4		3.58	-		LogD7.4		3.58				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1950842	1279823	CHEMBL1950842	1279823		5279	402.58	1.95	73.47	0	CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C	14769222	LogD7.4		1.46	-		LogD7.4		1.46				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1950853	1279834	CHEMBL1950853	1279834		5343	432.61	1.96	82.7	0	CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C	14769228	LogD7.4		1.47	-		LogD7.4		1.47				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1951893	1280884	CHEMBL1951893	1280884		2013	602.85	4.9	64.17	1	CCN(C1CCN(CCC(N2CCN(CC2)c3ccccc3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C	14762473	LogD7.4		2.67	-		LogD7.4		2.67				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1951906	1280897	CHEMBL1951906	1280897		2638	603.85	3.79	95.07	1	CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C	14768887	LogD7.4		1.05	-		LogD7.4		1.05				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1957460	1282991	CHEMBL1957460	1282991		4927	372.82	4.9	82.69	0	Cc1nccc(c1Cl)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N	14759231	LogD7.4		2	-		LogD7.4		2				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL284275	55769	CHEMBL284275	55769		1589	218.26	1.17	89.95	0	COc1ccc(Cc2c(N)n[nH]c2N)cc1	14767543	LogD7.4		.2	-		LogD7.4		.2				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL288441	62111	CHEMBL288441	62111	BOSUTINIB	2699	530.46	5.19	82.88	2	COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl	14765644	LogD7.4		3.5	-		LogD7.4		3.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1078178	617563	CHEMBL1078178	617563	MOMELOTINIB	5472	414.47	2.98	103.17	0	O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	14760354	LogD7.4		2.37	-		LogD7.4		2.37				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1081772	611211	CHEMBL1081772	611211		2261	420.53	4.77	57.69	0	CC1CC(N(C(=O)C)c2ccccc2)c3ccccc3N1S(=O)(=O)c4ccccc4	14765812	LogD7.4		3.68	-		LogD7.4		3.68				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1557436	981320	CHEMBL1557436	981320		1716	326.43	2.87	71.25	0	CN(C)c1ccnc2sc(C(=O)NCc3ccccc3)c(N)c12	14765773	LogD7.4		3.62	-		LogD7.4		3.62				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1916085	1263538	CHEMBL1916085	1263538		3667	452.58	4.39	84.3	0	CN(C1CCCCC1)C(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4	14759250	LogD7.4		2.01	-		LogD7.4		2.01				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1917424	1264890	CHEMBL1917424	1264890		2163	366.27	5.49	42.23	1	Cc1c(Sc2ccc(Cl)cc2)c3ccc(Cl)cc3n1CC(=O)O	14761552	LogD7.4		2.51	-		LogD7.4		2.51				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1917431	1264897	CHEMBL1917431	1264897		2173	409.92	4.24	76.37	0	Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)S(=O)(=O)C	14768112	LogD7.4		.54	-		LogD7.4		.54				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1917447	1264914	CHEMBL1917447	1264914		2809	381.81	3.66	76.37	0	Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3	14767445	LogD7.4		-.16	-		LogD7.4		-.16				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1946019	1277401	CHEMBL1946019	1277401		3574	499.63	5.97	52.65	1	CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccccc4NC(=O)C	14762643	LogD7.4		2.79	-		LogD7.4		2.79				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2	97	CHEMBL2	97	PRAZOSIN	741	383.41	1.78	106.95	0	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4	14759085	LogD7.4		1.9	-		LogD7.4		1.9				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL17	1085	CHEMBL17	1085	DICHLORPHENAMIDE	417	305.16	.29	120.32	0	NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N	14768348	LogD7.4		.92	-		LogD7.4		.92				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL621	26401	CHEMBL621	26401	TRAZODONE	405	371.87	2.36	45.78	0	Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2	14761747	LogD7.4		2.67	-		LogD7.4		2.67				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1241	231013	CHEMBL1241	231013	TRIPELENNAMINE	1326	255.37	2.65	19.37	0	CN(C)CCN(Cc1ccccc1)c2ccccn2	14769072	LogD7.4		1.28	-		LogD7.4		1.28				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL272980	434834	CHEMBL272980	434834	MOCETINOSTAT	3581	396.45	3.99	105.82	0	Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2	14760229	LogD7.4		2.28	-		LogD7.4		2.28				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL275043	13285	CHEMBL275043	13285		2207	530.5	3.93	119.39	1	CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccncc3)C(=O)C(F)(F)F	14761414	LogD7.4		2.41	-		LogD7.4		2.41				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL275742	10099	CHEMBL275742	10099	DEXPROPRANOLOL	2630	259.35	2.58	41.49	0	CC(C)NC[C@@H](O)COc1cccc2ccccc12	14768953	LogD7.4		1.13	-		LogD7.4		1.13				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1398535	822419	CHEMBL1398535	822419		4606	306.3	3.14	70.71	0	Fc1ccccc1C(=O)Nc2c(cnn2c3ccccc3)C#N	14770130	LogD7.4		1.7	-		LogD7.4		1.7				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL113	16485	CHEMBL113	16485	CAFFEINE	86	194.19	-1.03	61.82	0	CN1C(=O)N(C)c2ncn(C)c2C1=O	14767482	LogD7.4		-.03	-		LogD7.4		-.03				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL11334	8477	CHEMBL11334	8477		2220	496.49	3.39	119.39	0	CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C(C)C)NC(=O)OCc2ccccc2)C(=O)C(F)(F)F	14761701	LogD7.4		2.63	-		LogD7.4		2.63				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL257027	436928	CHEMBL257027	436928		1825	331.4	1.73	106.69	0	C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Nc13	14762596	LogD7.4		2.75	-		LogD7.4		2.75				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL257269	437011	CHEMBL257269	437011		1831	378.4	2.68	90.9	0	C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C=Cc13	14764798	LogD7.4		3.36	-		LogD7.4		3.36				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL258175	425561	CHEMBL258175	425561		3360	464.01	4.76	74.49	0	CC(C)N1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1	14770093	LogD7.4		1.68	-		LogD7.4		1.68				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1994944	1316235	CHEMBL1994944	1316235		726	226.24	1.32	63.57	0	Cn1ncc2C(=O)NC(=Nc12)c3ccccc3	14770031	LogD7.4		1.61	-		LogD7.4		1.61				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1835904	1179963	CHEMBL1835904	1179963		5051	369.47	3.39	64.55	0	CCOC(=O)c1ccc(COCC2CCN(CC2)c3ccc(C)nn3)cc1	14762488	LogD7.4		2.68	-		LogD7.4		2.68				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1835910	1179969	CHEMBL1835910	1179969		5052	327.38	2.48	64.55	0	CCOC(=O)c1ccc(OCC2CN(C2)c3ccc(C)nn3)cc1	14763794	LogD7.4		3.1	-		LogD7.4		3.1				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL242541	391937	CHEMBL242541	391937		155	288.71	3.75	63.83	0	Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	14761716	LogD7.4		2.64	-		LogD7.4		2.64				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
